,Date,Hour,PM2_MIN,PM2_MAX,PM2_AVG
0,2019-08-28,7,15.0,17.0,16.0
1,2019-08-28,8,15.0,17.0,16.0
2,2019-08-28,9,15.0,17.0,16.0
3,2019-08-28,10,15.0,17.0,16.0
4,2019-08-28,11,15.0,17.0,16.0
5,2019-08-28,12,15.0,17.0,16.0
6,2019-08-28,13,15.0,17.0,16.0
7,2019-08-28,14,15.0,17.0,16.0
8,2019-08-28,15,15.0,17.0,16.0
9,2019-08-28,16,15.0,17.0,16.0
10,2019-08-28,17,15.0,17.0,16.0
11,2019-08-28,18,15.0,17.0,16.0
12,2019-08-28,19,15.0,17.0,16.0
13,2019-08-28,20,15.0,17.0,16.0
14,2019-08-28,21,15.0,18.0,16.0
15,2019-08-28,22,15.0,18.0,16.0
16,2019-08-28,23,15.0,18.0,16.0
17,2019-08-29,0,15.0,18.0,16.0
18,2019-08-29,1,15.0,18.0,16.0
19,2019-08-29,2,15.0,18.0,16.0
20,2019-08-29,3,15.0,18.0,16.0
21,2019-08-29,4,15.0,18.0,16.0
22,2019-08-29,5,15.0,18.0,16.0
23,2019-08-29,6,16.0,18.0,17.0
24,2019-08-29,7,16.0,18.0,17.0
25,2019-08-29,8,16.0,18.0,17.0
26,2019-08-29,9,16.0,18.0,17.0
27,2019-08-29,10,16.0,18.0,17.0
28,2019-08-29,11,16.0,18.0,17.0
29,2019-08-29,12,16.0,18.0,17.0
30,2019-08-29,13,15.0,18.0,16.0
31,2019-08-29,14,15.0,18.0,16.0
32,2019-08-29,15,15.0,18.0,16.0
33,2019-08-29,16,15.0,18.0,16.0
34,2019-08-29,17,15.0,18.0,16.0
35,2019-08-29,18,15.0,18.0,16.0
36,2019-08-29,19,14.0,18.0,16.0
37,2019-08-29,20,14.0,18.0,16.0
38,2019-08-29,21,14.0,18.0,16.0
39,2019-08-29,22,14.0,18.0,16.0
40,2019-08-29,23,14.0,17.0,15.0
41,2019-08-30,0,14.0,17.0,15.0
42,2019-08-30,1,14.0,17.0,15.0
43,2019-08-30,2,14.0,17.0,15.0
44,2019-08-30,3,14.0,17.0,15.0
45,2019-08-30,4,13.0,17.0,15.0
46,2019-08-30,5,13.0,17.0,15.0
47,2019-08-30,6,13.0,16.0,14.0
48,2019-08-30,7,13.0,16.0,14.0
49,2019-08-30,8,12.0,16.0,14.0
50,2019-08-30,9,12.0,16.0,14.0
51,2019-08-30,10,12.0,16.0,14.0
52,2019-08-30,11,11.0,16.0,13.0
53,2019-08-30,12,11.0,15.0,13.0
54,2019-08-30,13,11.0,15.0,13.0
55,2019-08-30,14,10.0,15.0,12.0
56,2019-08-30,15,10.0,15.0,12.0
57,2019-08-30,16,10.0,15.0,12.0
58,2019-08-30,17,10.0,15.0,12.0
59,2019-08-30,18,9.0,14.0,11.0
60,2019-08-30,19,9.0,14.0,11.0
61,2019-08-30,20,9.0,14.0,11.0
62,2019-08-30,21,9.0,14.0,11.0
63,2019-08-30,22,9.0,14.0,11.0
64,2019-08-30,23,9.0,14.0,11.0
65,2019-08-31,0,8.0,14.0,11.0
66,2019-08-31,1,8.0,14.0,11.0
67,2019-08-31,2,8.0,14.0,11.0
68,2019-08-31,3,8.0,13.0,10.0
69,2019-08-31,4,8.0,13.0,10.0
70,2019-08-31,5,8.0,13.0,10.0
71,2019-08-31,6,8.0,13.0,10.0
72,2019-08-31,7,8.0,12.0,10.0
73,2019-08-31,8,8.0,12.0,10.0
74,2019-08-31,9,8.0,12.0,10.0
75,2019-08-31,10,8.0,11.0,9.0
76,2019-08-31,11,8.0,11.0,9.0
77,2019-08-31,12,8.0,11.0,9.0
78,2019-08-31,13,8.0,10.0,9.0
79,2019-08-31,14,8.0,10.0,9.0
80,2019-08-31,15,8.0,10.0,9.0
81,2019-08-31,16,8.0,10.0,9.0
82,2019-08-31,17,8.0,9.0,8.0
83,2019-08-31,18,8.0,9.0,8.0
84,2019-08-31,19,8.0,9.0,8.0
85,2019-08-31,20,8.0,9.0,8.0
86,2019-08-31,21,8.0,9.0,8.0
