,Date,Hour,PM2_MIN,PM2_MAX,PM2_AVG
0,2019-08-28,7,4.0,4.0,4.0
1,2019-08-28,8,4.0,4.0,4.0
2,2019-08-28,9,4.0,4.0,4.0
3,2019-08-28,10,4.0,4.0,4.0
4,2019-08-28,11,4.0,4.0,4.0
5,2019-08-28,12,4.0,4.0,4.0
6,2019-08-28,13,4.0,4.0,4.0
7,2019-08-28,14,4.0,4.0,4.0
8,2019-08-28,15,4.0,4.0,4.0
9,2019-08-28,16,4.0,4.0,4.0
10,2019-08-28,17,4.0,4.0,4.0
11,2019-08-28,18,4.0,4.0,4.0
12,2019-08-28,19,4.0,4.0,4.0
13,2019-08-28,20,4.0,4.0,4.0
14,2019-08-28,21,4.0,4.0,4.0
15,2019-08-28,22,4.0,4.0,4.0
16,2019-08-28,23,4.0,4.0,4.0
17,2019-08-29,0,4.0,4.0,4.0
18,2019-08-29,1,4.0,4.0,4.0
19,2019-08-29,2,4.0,4.0,4.0
20,2019-08-29,3,4.0,4.0,4.0
21,2019-08-29,4,4.0,4.0,4.0
22,2019-08-29,5,4.0,4.0,4.0
23,2019-08-29,6,4.0,4.0,4.0
24,2019-08-29,7,4.0,4.0,4.0
25,2019-08-29,8,4.0,4.0,4.0
26,2019-08-29,9,4.0,4.0,4.0
27,2019-08-29,10,4.0,4.0,4.0
28,2019-08-29,11,4.0,4.0,4.0
29,2019-08-29,12,4.0,4.0,4.0
30,2019-08-29,13,4.0,4.0,4.0
31,2019-08-29,14,4.0,4.0,4.0
32,2019-08-29,15,4.0,4.0,4.0
33,2019-08-29,16,4.0,4.0,4.0
34,2019-08-29,17,4.0,4.0,4.0
35,2019-08-29,18,4.0,4.0,4.0
36,2019-08-29,19,4.0,4.0,4.0
37,2019-08-29,20,4.0,4.0,4.0
38,2019-08-29,21,3.0,4.0,3.0
39,2019-08-29,22,3.0,4.0,3.0
40,2019-08-29,23,3.0,4.0,3.0
41,2019-08-30,0,3.0,4.0,3.0
42,2019-08-30,1,3.0,4.0,3.0
43,2019-08-30,2,3.0,4.0,3.0
44,2019-08-30,3,3.0,4.0,3.0
45,2019-08-30,4,3.0,4.0,3.0
46,2019-08-30,5,3.0,4.0,3.0
47,2019-08-30,6,3.0,4.0,3.0
48,2019-08-30,7,3.0,4.0,3.0
49,2019-08-30,8,3.0,4.0,3.0
50,2019-08-30,9,3.0,4.0,3.0
51,2019-08-30,10,3.0,4.0,3.0
52,2019-08-30,11,2.0,4.0,3.0
53,2019-08-30,12,2.0,4.0,3.0
54,2019-08-30,13,2.0,4.0,3.0
55,2019-08-30,14,2.0,4.0,3.0
