,Date,Hour,PM2_MIN,PM2_MAX,PM2_AVG
0,2019-08-28,7,6.0,7.0,6.0
1,2019-08-28,8,6.0,7.0,6.0
2,2019-08-28,9,6.0,7.0,6.0
3,2019-08-28,10,6.0,7.0,6.0
4,2019-08-28,11,6.0,7.0,6.0
5,2019-08-28,12,6.0,7.0,6.0
6,2019-08-28,13,6.0,7.0,6.0
7,2019-08-28,14,6.0,7.0,6.0
8,2019-08-28,15,6.0,7.0,6.0
9,2019-08-28,16,6.0,7.0,6.0
10,2019-08-28,17,6.0,7.0,6.0
11,2019-08-28,18,6.0,7.0,6.0
12,2019-08-28,19,6.0,7.0,6.0
13,2019-08-28,20,6.0,7.0,6.0
14,2019-08-28,21,6.0,7.0,6.0
15,2019-08-28,22,6.0,7.0,6.0
16,2019-08-28,23,6.0,7.0,6.0
17,2019-08-29,0,6.0,7.0,6.0
18,2019-08-29,1,6.0,7.0,6.0
19,2019-08-29,2,6.0,6.0,6.0
20,2019-08-29,3,6.0,6.0,6.0
21,2019-08-29,4,6.0,6.0,6.0
22,2019-08-29,5,6.0,6.0,6.0
23,2019-08-29,6,6.0,6.0,6.0
24,2019-08-29,7,6.0,6.0,6.0
25,2019-08-29,8,6.0,6.0,6.0
26,2019-08-29,9,6.0,6.0,6.0
27,2019-08-29,10,6.0,6.0,6.0
28,2019-08-29,11,6.0,6.0,6.0
29,2019-08-29,12,6.0,6.0,6.0
30,2019-08-29,13,6.0,6.0,6.0
31,2019-08-29,14,6.0,6.0,6.0
32,2019-08-29,15,6.0,6.0,6.0
33,2019-08-29,16,6.0,6.0,6.0
34,2019-08-29,17,5.0,6.0,5.0
35,2019-08-29,18,5.0,6.0,5.0
36,2019-08-29,19,5.0,6.0,5.0
37,2019-08-29,20,5.0,6.0,5.0
38,2019-08-29,21,5.0,6.0,5.0
39,2019-08-29,22,5.0,6.0,5.0
40,2019-08-29,23,5.0,6.0,5.0
41,2019-08-30,0,5.0,6.0,5.0
42,2019-08-30,1,5.0,6.0,5.0
43,2019-08-30,2,5.0,6.0,5.0
44,2019-08-30,3,5.0,6.0,5.0
45,2019-08-30,4,5.0,6.0,5.0
46,2019-08-30,5,5.0,6.0,5.0
47,2019-08-30,6,5.0,6.0,5.0
48,2019-08-30,7,4.0,6.0,5.0
49,2019-08-30,8,4.0,6.0,5.0
50,2019-08-30,9,4.0,6.0,5.0
51,2019-08-30,10,4.0,6.0,5.0
52,2019-08-30,11,4.0,6.0,5.0
53,2019-08-30,12,4.0,6.0,5.0
54,2019-08-30,13,4.0,6.0,5.0
55,2019-08-30,14,4.0,6.0,5.0
56,2019-08-30,15,4.0,6.0,5.0
57,2019-08-30,16,4.0,5.0,4.0
58,2019-08-30,17,4.0,5.0,4.0
59,2019-08-30,18,3.0,5.0,4.0
60,2019-08-30,19,3.0,5.0,4.0
