Date,Hour,PM2_MIN,PM2_MAX,PM2_MOY
2019-08-28,00,400,400,400
2019-08-28,01,400,400,400
2019-08-28,02,400,400,400
2019-08-28,03,400,400,400
2019-08-28,04,400,400,400
2019-08-28,05,400,400,400
2019-08-28,06,400,400,400
2019-08-28,07,7,7,7
2019-08-28,08,7,7,7
2019-08-28,09,7,7,7
2019-08-28,10,7,7,7
2019-08-28,11,7,7,7
2019-08-28,12,7,7,7
2019-08-28,13,7,7,7
2019-08-28,14,7,7,7
2019-08-28,15,7,7,7
2019-08-28,16,7,7,7
2019-08-28,17,7,8,7
2019-08-28,18,7,8,7
2019-08-28,19,7,8,7
2019-08-28,20,7,8,7
2019-08-28,21,7,8,7
2019-08-28,22,7,8,7
2019-08-28,23,7,8,7
2019-08-29,00,7,8,7
2019-08-29,01,7,8,7
2019-08-29,02,7,8,7
2019-08-29,03,7,8,7
2019-08-29,04,7,8,7
2019-08-29,05,7,8,7
2019-08-29,06,7,8,7
2019-08-29,07,7,8,7
2019-08-29,08,7,8,7
2019-08-29,09,7,8,7
2019-08-29,10,7,8,7
2019-08-29,11,7,8,7
2019-08-29,12,7,8,7
2019-08-29,13,7,8,7
2019-08-29,14,7,8,7
2019-08-29,15,6,8,7
2019-08-29,16,6,8,7
2019-08-29,17,6,8,7
2019-08-29,18,6,8,7
2019-08-29,19,6,8,7
2019-08-29,20,6,8,7
2019-08-29,21,6,8,7
2019-08-29,22,5,7,6
2019-08-29,23,5,7,6
2019-08-30,00,5,7,6
2019-08-30,01,5,7,6
2019-08-30,02,5,7,6
2019-08-30,03,5,7,6
2019-08-30,04,5,7,6
2019-08-30,05,5,7,6
2019-08-30,06,5,7,6
2019-08-30,07,4,7,5
2019-08-30,08,4,7,5
2019-08-30,09,4,7,5
2019-08-30,10,4,7,5
2019-08-30,11,4,7,5
2019-08-30,12,4,7,5
2019-08-30,13,4,7,5
2019-08-30,14,4,6,5
2019-08-30,15,4,6,5
2019-08-30,16,3,6,4
2019-08-30,17,3,6,4
2019-08-30,18,3,6,4
2019-08-30,19,3,6,4
2019-08-30,20,3,6,4
2019-08-30,21,3,5,4
2019-08-30,22,3,5,4
2019-08-30,23,3,5,4
2019-08-31,00,3,5,4
2019-08-31,01,3,5,4
2019-08-31,02,400,400,400
2019-08-31,03,3,5,4
2019-08-31,04,3,5,4
2019-08-31,05,3,5,4
2019-08-31,06,3,4,3
2019-08-31,07,3,4,3
2019-08-31,08,3,4,3
2019-08-31,09,3,4,3
2019-08-31,10,3,4,3
2019-08-31,11,3,4,3
2019-08-31,12,3,4,3
2019-08-31,13,3,4,3
2019-08-31,14,3,4,3
2019-08-31,15,3,4,3
2019-08-31,16,3,4,3
2019-08-31,17,3,4,3
2019-08-31,18,3,4,3
2019-08-31,19,3,4,3
2019-08-31,20,400,400,400
2019-08-31,21,3,4,3
2019-08-31,22,3,4,3
2019-08-31,23,3,4,3
2019-09-01,00,3,4,3
2019-09-01,01,3,4,3
2019-09-01,02,3,4,3
2019-09-01,03,3,4,3
2019-09-01,04,3,5,4
2019-09-01,05,3,5,4
2019-09-01,06,3,5,4
2019-09-01,07,3,5,4
2019-09-01,08,4,5,4
2019-09-01,09,4,5,4
2019-09-01,10,4,5,4
2019-09-01,11,4,5,4
2019-09-01,12,4,5,4
2019-09-01,13,4,5,4
2019-09-01,14,4,5,4
2019-09-01,15,4,5,4
2019-09-01,16,4,5,4
2019-09-01,17,4,5,4
2019-09-01,18,4,5,4
2019-09-01,19,400,400,400
2019-09-01,20,4,5,4
2019-09-01,21,4,5,4
2019-09-01,22,4,5,4
2019-09-01,23,4,5,4
2019-09-02,00,4,5,4
2019-09-02,01,4,5,4
2019-09-02,02,4,5,4
2019-09-02,03,4,5,4
2019-09-02,04,4,5,4
2019-09-02,05,4,5,4
2019-09-02,06,4,5,4
2019-09-02,07,4,5,4
2019-09-02,08,400,400,400
2019-09-02,09,400,400,400
2019-09-02,10,400,400,400
2019-09-02,11,400,400,400
2019-09-02,12,400,400,400
2019-09-02,13,400,400,400
2019-09-02,14,400,400,400
2019-09-02,15,400,400,400
2019-09-02,16,400,400,400
2019-09-02,17,400,400,400
2019-09-02,18,400,400,400
2019-09-02,19,400,400,400
2019-09-02,20,400,400,400
2019-09-02,21,400,400,400
2019-09-02,22,400,400,400
2019-09-02,23,400,400,400
2019-09-03,00,400,400,400
2019-09-03,01,400,400,400
2019-09-03,02,400,400,400
2019-09-03,03,400,400,400
2019-09-03,04,400,400,400
2019-09-03,05,400,400,400
2019-09-03,06,400,400,400
2019-09-03,07,400,400,400
2019-09-03,08,400,400,400
2019-09-03,09,400,400,400
2019-09-03,10,400,400,400
2019-09-03,11,400,400,400
2019-09-03,12,400,400,400
2019-09-03,13,400,400,400
2019-09-03,14,400,400,400
2019-09-03,15,400,400,400
2019-09-03,16,400,400,400
2019-09-03,17,400,400,400
2019-09-03,18,400,400,400
2019-09-03,19,400,400,400
2019-09-03,20,400,400,400
2019-09-03,21,400,400,400
2019-09-03,22,400,400,400
2019-09-03,23,400,400,400
2019-09-04,00,400,400,400
2019-09-04,01,400,400,400
2019-09-04,02,400,400,400
2019-09-04,03,400,400,400
2019-09-04,04,400,400,400
2019-09-04,05,400,400,400
2019-09-04,06,400,400,400
2019-09-04,07,400,400,400
2019-09-04,08,400,400,400
2019-09-04,09,400,400,400
2019-09-04,10,400,400,400
2019-09-04,11,400,400,400
2019-09-04,12,400,400,400
2019-09-04,13,400,400,400
2019-09-04,14,400,400,400
2019-09-04,15,400,400,400
2019-09-04,16,400,400,400
2019-09-04,17,400,400,400
2019-09-04,18,400,400,400
2019-09-04,19,400,400,400
2019-09-04,20,400,400,400
2019-09-04,21,400,400,400
2019-09-04,22,400,400,400
2019-09-04,23,400,400,400
2019-09-05,00,400,400,400
2019-09-05,01,400,400,400
2019-09-05,02,400,400,400
2019-09-05,03,400,400,400
2019-09-05,04,400,400,400
2019-09-05,05,400,400,400
2019-09-05,06,400,400,400
2019-09-05,07,400,400,400
2019-09-05,08,400,400,400
2019-09-05,09,400,400,400
2019-09-05,10,400,400,400
2019-09-05,11,400,400,400
2019-09-05,12,400,400,400
2019-09-05,13,400,400,400
2019-09-05,14,400,400,400
2019-09-05,15,400,400,400
2019-09-05,16,400,400,400
2019-09-05,17,400,400,400
2019-09-05,18,400,400,400
2019-09-05,19,400,400,400
2019-09-05,20,400,400,400
2019-09-05,21,400,400,400
2019-09-05,22,400,400,400
2019-09-05,23,400,400,400
2019-09-06,00,400,400,400
2019-09-06,01,400,400,400
2019-09-06,02,400,400,400
2019-09-06,03,400,400,400
2019-09-06,04,400,400,400
2019-09-06,05,400,400,400
2019-09-06,06,400,400,400
2019-09-06,07,400,400,400
2019-09-06,08,400,400,400
2019-09-06,09,400,400,400
2019-09-06,10,400,400,400
2019-09-06,11,400,400,400
2019-09-06,12,400,400,400
2019-09-06,13,400,400,400
2019-09-06,14,400,400,400
2019-09-06,15,400,400,400
2019-09-06,16,400,400,400
2019-09-06,17,400,400,400
2019-09-06,18,400,400,400
2019-09-06,19,400,400,400
2019-09-06,20,400,400,400
2019-09-06,21,400,400,400
2019-09-06,22,400,400,400
2019-09-06,23,400,400,400
2019-09-07,00,400,400,400
2019-09-07,01,400,400,400
2019-09-07,02,400,400,400
2019-09-07,03,400,400,400
2019-09-07,04,400,400,400
2019-09-07,05,400,400,400
2019-09-07,06,400,400,400
2019-09-07,07,400,400,400
2019-09-07,08,400,400,400
2019-09-07,09,400,400,400
2019-09-07,10,400,400,400
2019-09-07,11,400,400,400
2019-09-07,12,400,400,400
2019-09-07,13,400,400,400
2019-09-07,14,400,400,400
2019-09-07,15,400,400,400
2019-09-07,16,400,400,400
2019-09-07,17,400,400,400
2019-09-07,18,400,400,400
2019-09-07,19,400,400,400
2019-09-07,20,400,400,400
2019-09-07,21,400,400,400
2019-09-07,22,400,400,400
2019-09-07,23,400,400,400
2019-09-08,00,400,400,400
2019-09-08,01,400,400,400
2019-09-08,02,400,400,400
2019-09-08,03,400,400,400
2019-09-08,04,400,400,400
2019-09-08,05,400,400,400
2019-09-08,06,400,400,400
2019-09-08,07,400,400,400
2019-09-08,08,400,400,400
2019-09-08,09,400,400,400
2019-09-08,10,400,400,400
2019-09-08,11,400,400,400
2019-09-08,12,400,400,400
2019-09-08,13,400,400,400
2019-09-08,14,400,400,400
2019-09-08,15,400,400,400
2019-09-08,16,400,400,400
2019-09-08,17,400,400,400
2019-09-08,18,400,400,400
2019-09-08,19,400,400,400
2019-09-08,20,400,400,400
2019-09-08,21,400,400,400
2019-09-08,22,400,400,400
2019-09-08,23,400,400,400
2019-09-09,00,400,400,400
2019-09-09,01,400,400,400
2019-09-09,02,400,400,400
2019-09-09,03,400,400,400
2019-09-09,04,400,400,400
2019-09-09,05,400,400,400
2019-09-09,06,400,400,400
2019-09-09,07,400,400,400
2019-09-09,08,400,400,400
2019-09-09,09,400,400,400
2019-09-09,10,400,400,400
2019-09-09,11,400,400,400
2019-09-09,12,400,400,400
