Date,Hour,PM2_MIN,PM2_MAX,PM2_MOY
2019-08-28,00,400,400,400
2019-08-28,01,400,400,400
2019-08-28,02,400,400,400
2019-08-28,03,400,400,400
2019-08-28,04,400,400,400
2019-08-28,05,400,400,400
2019-08-28,06,400,400,400
2019-08-28,07,400,400,400
2019-08-28,08,400,400,400
2019-08-28,09,400,400,400
2019-08-28,10,400,400,400
2019-08-28,11,400,400,400
2019-08-28,12,10,15,12
2019-08-28,13,10,21,15
2019-08-28,14,10,28,19
2019-08-28,15,10,28,19
2019-08-28,16,10,28,19
2019-08-28,17,10,28,19
2019-08-28,18,10,28,19
2019-08-28,19,10,28,19
2019-08-28,20,10,28,19
2019-08-28,21,10,28,19
2019-08-28,22,10,28,19
2019-08-28,23,10,28,19
2019-08-29,00,10,28,19
2019-08-29,01,10,28,19
2019-08-29,02,10,28,19
2019-08-29,03,10,28,19
2019-08-29,04,10,28,19
2019-08-29,05,10,28,19
2019-08-29,06,10,28,19
2019-08-29,07,10,28,19
2019-08-29,08,10,28,19
2019-08-29,09,10,28,19
2019-08-29,10,10,28,19
2019-08-29,11,10,28,19
2019-08-29,12,10,28,19
2019-08-29,13,10,25,17
2019-08-29,14,10,22,16
2019-08-29,15,10,20,15
2019-08-29,16,10,17,13
2019-08-29,17,10,14,12
2019-08-29,18,10,12,11
2019-08-29,19,10,12,11
2019-08-29,20,10,11,10
2019-08-29,21,10,11,10
2019-08-29,22,10,10,10
2019-08-29,23,10,10,10
2019-08-30,00,10,10,10
2019-08-30,01,9,10,9
2019-08-30,02,9,10,9
2019-08-30,03,9,10,9
2019-08-30,04,9,10,9
2019-08-30,05,9,10,9
2019-08-30,06,8,10,9
2019-08-30,07,8,10,9
2019-08-30,08,8,10,9
2019-08-30,09,8,10,9
2019-08-30,10,8,10,9
2019-08-30,11,7,10,8
2019-08-30,12,7,10,8
2019-08-30,13,7,10,8
2019-08-30,14,7,10,8
2019-08-30,15,6,10,8
2019-08-30,16,6,10,8
2019-08-30,17,6,10,8
2019-08-30,18,5,10,7
2019-08-30,19,5,10,7
2019-08-30,20,5,10,7
2019-08-30,21,5,10,7
2019-08-30,22,5,10,7
2019-08-30,23,5,10,7
2019-08-31,00,5,9,7
2019-08-31,01,5,9,7
2019-08-31,02,5,9,7
2019-08-31,03,5,9,7
2019-08-31,04,5,9,7
2019-08-31,05,5,8,6
2019-08-31,06,5,8,6
2019-08-31,07,5,8,6
2019-08-31,08,5,8,6
2019-08-31,09,5,8,6
2019-08-31,10,5,7,6
2019-08-31,11,5,7,6
2019-08-31,12,5,7,6
2019-08-31,13,5,7,6
2019-08-31,14,5,7,6
2019-08-31,15,5,6,5
2019-08-31,16,5,6,5
2019-08-31,17,5,6,5
2019-08-31,18,5,6,5
2019-08-31,19,5,6,5
2019-08-31,20,5,6,5
2019-08-31,21,5,6,5
2019-08-31,22,5,6,5
2019-08-31,23,5,6,5
2019-09-01,00,5,6,5
2019-09-01,01,5,6,5
2019-09-01,02,5,6,5
2019-09-01,03,5,6,5
2019-09-01,04,5,7,6
2019-09-01,05,5,7,6
2019-09-01,06,5,7,6
2019-09-01,07,5,7,6
2019-09-01,08,5,7,6
2019-09-01,09,5,7,6
2019-09-01,10,6,7,6
2019-09-01,11,6,7,6
2019-09-01,12,6,7,6
2019-09-01,13,6,7,6
2019-09-01,14,6,7,6
2019-09-01,15,6,7,6
2019-09-01,16,6,7,6
2019-09-01,17,6,7,6
2019-09-01,18,6,7,6
2019-09-01,19,400,400,400
2019-09-01,20,6,7,6
2019-09-01,21,6,7,6
2019-09-01,22,6,7,6
2019-09-01,23,6,7,6
2019-09-02,00,6,7,6
2019-09-02,01,6,8,7
2019-09-02,02,6,8,7
2019-09-02,03,6,8,7
2019-09-02,04,6,8,7
2019-09-02,05,6,8,7
2019-09-02,06,6,8,7
2019-09-02,07,6,8,7
2019-09-02,08,6,8,7
2019-09-02,09,6,8,7
2019-09-02,10,6,8,7
2019-09-02,11,6,8,7
2019-09-02,12,6,8,7
2019-09-02,13,6,8,7
2019-09-02,14,6,8,7
2019-09-02,15,6,9,7
2019-09-02,16,6,9,7
2019-09-02,17,6,9,7
2019-09-02,18,6,9,7
2019-09-02,19,6,9,7
2019-09-02,20,6,9,7
2019-09-02,21,6,10,8
2019-09-02,22,6,10,8
2019-09-02,23,6,10,8
2019-09-03,00,6,11,8
2019-09-03,01,6,11,8
2019-09-03,02,6,11,8
2019-09-03,03,6,11,8
2019-09-03,04,6,11,8
2019-09-03,05,6,11,8
2019-09-03,06,7,11,9
2019-09-03,07,7,11,9
2019-09-03,08,7,11,9
2019-09-03,09,7,11,9
2019-09-03,10,8,11,9
2019-09-03,11,8,11,9
2019-09-03,12,7,11,9
2019-09-03,13,7,11,9
2019-09-03,14,6,11,8
2019-09-03,15,6,11,8
2019-09-03,16,6,11,8
2019-09-03,17,6,11,8
2019-09-03,18,5,11,8
2019-09-03,19,5,11,8
2019-09-03,20,400,400,400
2019-09-03,21,400,400,400
2019-09-03,22,5,11,8
2019-09-03,23,4,11,7
2019-09-04,00,4,10,7
2019-09-04,01,4,10,7
2019-09-04,02,4,10,7
2019-09-04,03,4,10,7
2019-09-04,04,4,10,7
2019-09-04,05,4,9,6
2019-09-04,06,4,9,6
2019-09-04,07,4,8,6
2019-09-04,08,4,8,6
2019-09-04,09,4,8,6
2019-09-04,10,4,8,6
2019-09-04,11,4,7,5
2019-09-04,12,4,7,5
2019-09-04,13,4,6,5
2019-09-04,14,3,6,4
2019-09-04,15,3,6,4
2019-09-04,16,3,6,4
2019-09-04,17,3,5,4
2019-09-04,18,3,5,4
2019-09-04,19,3,5,4
2019-09-04,20,3,5,4
2019-09-04,21,3,5,4
2019-09-04,22,3,4,3
2019-09-04,23,3,4,3
2019-09-05,00,3,4,3
2019-09-05,01,3,4,3
2019-09-05,02,3,4,3
2019-09-05,03,3,4,3
2019-09-05,04,3,4,3
2019-09-05,05,3,4,3
2019-09-05,06,3,4,3
2019-09-05,07,3,4,3
2019-09-05,08,3,4,3
2019-09-05,09,3,4,3
2019-09-05,10,3,4,3
2019-09-05,11,3,4,3
2019-09-05,12,3,4,3
2019-09-05,13,3,4,3
2019-09-05,14,3,4,3
2019-09-05,15,3,4,3
2019-09-05,16,3,4,3
2019-09-05,17,3,4,3
2019-09-05,18,400,400,400
2019-09-05,19,3,4,3
2019-09-05,20,3,4,3
2019-09-05,21,3,4,3
2019-09-05,22,3,4,3
2019-09-05,23,3,4,3
2019-09-06,00,3,4,3
2019-09-06,01,3,4,3
2019-09-06,02,3,4,3
2019-09-06,03,3,4,3
2019-09-06,04,3,4,3
2019-09-06,05,3,4,3
2019-09-06,06,3,4,3
2019-09-06,07,3,4,3
2019-09-06,08,3,4,3
2019-09-06,09,3,4,3
2019-09-06,10,3,4,3
2019-09-06,11,3,4,3
2019-09-06,12,3,4,3
2019-09-06,13,3,4,3
2019-09-06,14,3,4,3
2019-09-06,15,3,4,3
2019-09-06,16,3,4,3
2019-09-06,17,3,4,3
2019-09-06,18,3,4,3
2019-09-06,19,3,4,3
2019-09-06,20,3,4,3
2019-09-06,21,3,4,3
2019-09-06,22,3,5,4
2019-09-06,23,3,5,4
2019-09-07,00,3,5,4
2019-09-07,01,3,5,4
2019-09-07,02,3,5,4
2019-09-07,03,3,5,4
2019-09-07,04,3,5,4
2019-09-07,05,3,5,4
2019-09-07,06,3,5,4
2019-09-07,07,3,5,4
2019-09-07,08,3,5,4
2019-09-07,09,3,5,4
2019-09-07,10,3,5,4
2019-09-07,11,3,5,4
2019-09-07,12,3,5,4
2019-09-07,13,3,5,4
2019-09-07,14,3,5,4
2019-09-07,15,3,5,4
2019-09-07,16,3,5,4
2019-09-07,17,3,5,4
2019-09-07,18,3,5,4
2019-09-07,19,3,5,4
2019-09-07,20,3,5,4
2019-09-07,21,3,5,4
2019-09-07,22,3,4,3
2019-09-07,23,3,4,3
2019-09-08,00,3,4,3
2019-09-08,01,3,4,3
2019-09-08,02,3,4,3
2019-09-08,03,3,4,3
2019-09-08,04,3,4,3
2019-09-08,05,3,4,3
2019-09-08,06,3,4,3
2019-09-08,07,3,4,3
2019-09-08,08,3,4,3
2019-09-08,09,3,5,4
2019-09-08,10,3,5,4
2019-09-08,11,3,5,4
2019-09-08,12,3,5,4
2019-09-08,13,3,5,4
2019-09-08,14,3,5,4
2019-09-08,15,3,5,4
2019-09-08,16,3,5,4
2019-09-08,17,4,5,4
2019-09-08,18,4,5,4
2019-09-08,19,4,5,4
2019-09-08,20,4,5,4
2019-09-08,21,4,5,4
2019-09-08,22,4,5,4
2019-09-08,23,4,5,4
2019-09-09,00,4,5,4
2019-09-09,01,4,6,5
2019-09-09,02,4,6,5
2019-09-09,03,4,6,5
2019-09-09,04,4,6,5
2019-09-09,05,4,6,5
2019-09-09,06,4,6,5
2019-09-09,07,4,6,5
2019-09-09,08,5,6,5
2019-09-09,09,5,6,5
2019-09-09,10,5,6,5
2019-09-09,11,5,6,5
2019-09-09,12,5,6,5
